close,co_id,date,difference_percentage,high,low,open,total_trade_count,total_trade_dollar,total_trade_stocks
26.8,1101, 99/06/09,-0.05,27.15,26.75,27.15,"1,565","173,196,035","6,432,619"
27.0,1101, 99/06/10,0.2,27.05,26.45,27.0,"1,571","143,573,568","5,372,165"
27.3,1101, 99/06/11,0.3,27.45,27.15,27.2,"1,856","212,565,839","7,792,145"
27.4,1101, 99/06/14,0.1,27.5,27.25,27.45,"2,052","189,992,066","6,931,616"
27.6,1101, 99/06/15,0.2,27.65,27.3,27.4,"2,457","256,284,629","9,317,091"
27.7,1101, 99/06/17,0.1,27.8,27.6,27.6,"2,638","248,045,912","8,958,472"
27.8,1101, 99/06/18,0.1,28.0,27.5,27.9,"3,262","394,618,095","14,157,775"
28.35,1101, 99/06/21,0.55,28.6,28.1,28.4,"4,757","438,978,127","15,464,716"
28.4,1101, 99/06/22,0.05,28.5,28.2,28.3,"3,043","227,449,313","8,011,098"
28.1,1101, 99/06/23,-0.3,28.4,27.9,28.4,"2,241","184,671,566","6,579,572"
28.1,1101, 99/06/24,0.0,28.1,27.8,28.0,"1,471","128,225,022","4,582,524"
27.7,1101, 99/06/25,-0.4,27.8,27.6,27.8,"2,064","167,544,506","6,053,109"
27.6,1101, 99/06/28,-0.1,27.9,27.6,27.75,"2,168","149,488,418","5,385,204"
27.6,1101, 99/06/29,0.0,28.25,27.6,27.95,"3,370","282,129,479","10,087,372"
27.3,1101, 99/06/30,-0.3,27.3,27.0,27.1,"2,689","232,247,541","8,545,795"
28.3,1101, 99/05/03,0.0,28.45,27.85,28.3,"3,154","356,335,267","12,674,436"
27.6,1101, 99/05/04,-0.7,28.45,27.55,28.35,"6,082","619,047,897","22,281,524"
26.3,1101, 99/05/05,-1.3,26.9,25.7,26.9,"11,866","1,195,520,466","45,489,920"
25.55,1101, 99/05/06,-0.75,26.4,25.5,26.3,"6,448","673,938,402","26,053,082"
25.4,1101, 99/05/07,-0.15,25.4,24.6,24.6,"4,516","407,056,609","16,235,034"
26.6,1101, 99/05/10,1.2,27.1,25.5,25.5,"7,256","641,351,276","24,236,136"
26.2,1101, 99/05/11,-0.4,27.05,26.2,26.8,"4,324","404,005,354","15,132,665"
26.2,1101, 99/05/12,0.0,26.6,26.2,26.4,"1,674","162,983,823","6,188,234"
26.9,1101, 99/05/13,0.7,27.0,26.5,26.7,"2,843","264,709,881","9,865,013"
26.9,1101, 99/05/14,0.0,26.9,26.65,26.8,"1,215","96,987,021","3,616,723"
26.3,1101, 99/05/17,-0.6,26.7,26.1,26.65,"2,117","190,844,131","7,254,155"
26.45,1101, 99/05/18,0.15,26.55,26.25,26.4,"1,708","152,514,651","5,774,336"
27.1,1101, 99/05/19,0.65,27.1,26.15,26.35,"3,487","289,179,285","10,801,843"
26.75,1101, 99/05/20,-0.35,27.2,26.45,27.1,"3,259","327,463,702","12,173,885"
25.95,1101, 99/05/21,-0.8,26.15,25.6,26.05,"3,242","313,340,653","12,082,072"
26.6,1101, 99/05/24,0.65,26.8,26.0,26.0,"2,252","187,335,008","7,058,706"
25.5,1101, 99/05/25,-1.1,26.35,25.5,26.1,"3,881","295,203,022","11,379,894"
25.85,1101, 99/05/26,0.35,26.3,25.6,25.8,"3,324","370,777,714","14,319,420"
26.85,1101, 99/05/27,1.0,27.1,26.0,26.4,"3,538","310,761,219","11,668,680"
27.0,1101, 99/05/28,0.15,27.35,26.8,27.2,"2,743","269,322,416","9,957,458"
27.35,1101, 99/05/31,0.35,27.35,27.0,27.3,"2,266","211,860,081","7,793,189"
29.95,1101, 99/04/01,0.0,30.15,29.9,30.0,"5,570","813,468,072","27,121,106"
30.15,1101, 99/04/02,0.2,30.25,29.95,30.15,"2,927","361,666,060","12,010,822"
30.05,1101, 99/04/06,-0.1,30.25,30.0,30.2,"3,566","360,235,820","11,966,045"
30.0,1101, 99/04/07,-0.05,30.2,29.7,30.05,"4,105","352,379,050","11,783,435"
29.6,1101, 99/04/08,-0.4,30.15,29.5,30.0,"4,385","532,606,424","17,859,799"
29.65,1101, 99/04/09,0.05,29.8,29.55,29.6,"1,781","165,715,290","5,577,009"
29.8,1101, 99/04/12,0.15,30.15,29.7,30.0,"3,974","464,616,181","15,545,089"
29.8,1101, 99/04/13,0.0,30.0,29.65,29.8,"2,144","198,065,324","6,642,936"
29.85,1101, 99/04/14,0.05,30.0,29.65,29.9,"2,069","223,688,866","7,504,602"
30.4,1101, 99/04/15,0.55,30.4,30.0,30.05,"5,214","646,547,965","21,394,223"
30.05,1101, 99/04/16,-0.35,30.55,30.0,30.5,"3,619","536,073,440","17,742,463"
28.8,1101, 99/04/19,-1.25,29.85,28.7,29.8,"5,723","629,517,318","21,500,792"
28.6,1101, 99/04/20,-0.2,29.1,28.55,29.0,"4,805","546,182,995","18,981,693"
28.45,1101, 99/04/21,-0.15,28.9,28.25,28.65,"6,837","691,303,568","24,253,103"
28.1,1101, 99/04/22,-0.35,28.35,28.0,28.35,"5,805","574,092,235","20,435,458"
27.8,1101, 99/04/23,-0.3,28.2,27.8,28.1,"7,923","741,490,322","26,596,335"
28.8,1101, 99/04/26,1.0,28.85,28.2,28.2,"7,109","540,631,558","18,881,125"
28.5,1101, 99/04/27,-0.3,28.8,28.35,28.8,"3,978","345,418,509","12,111,871"
28.2,1101, 99/04/28,-0.3,28.35,27.9,27.9,"4,505","423,506,092","15,041,500"
28.3,1101, 99/04/29,0.1,28.4,28.0,28.4,"2,725","253,965,224","8,999,468"
28.3,1101, 99/04/30,0.0,28.65,28.2,28.55,"3,463","308,926,918","10,857,648"
30.1,1101, 99/03/01,0.5,30.5,29.6,29.85,"2,960","296,587,120","9,812,629"
30.25,1101, 99/03/02,0.15,30.55,30.0,30.55,"1,881","263,847,498","8,728,721"
30.4,1101, 99/03/03,0.15,30.75,30.3,30.4,"2,840","293,653,797","9,634,259"
30.05,1101, 99/03/04,-0.35,31.1,29.85,30.8,"3,598","399,468,890","13,107,318"
29.95,1101, 99/03/05,-0.1,30.6,29.65,30.35,"3,789","400,520,017","13,334,823"
29.75,1101, 99/03/08,-0.2,30.2,29.7,30.0,"4,441","431,825,704","14,489,768"
29.7,1101, 99/03/09,-0.05,29.9,29.6,29.75,"1,900","215,883,287","7,269,524"
29.7,1101, 99/03/10,0.0,29.75,29.5,29.7,"2,741","315,185,687","10,633,596"
29.65,1101, 99/03/11,-0.05,29.9,29.65,29.85,"1,777","233,049,750","7,834,368"
29.45,1101, 99/03/12,-0.2,29.7,29.35,29.65,"2,677","219,360,648","7,435,707"
29.2,1101, 99/03/15,-0.25,30.2,29.2,29.6,"3,630","315,450,963","10,648,508"
29.2,1101, 99/03/16,0.0,29.65,29.0,29.65,"2,223","195,708,693","6,699,579"
29.4,1101, 99/03/17,0.2,29.7,29.15,29.6,"4,213","462,603,795","15,761,793"
29.45,1101, 99/03/18,0.05,29.65,29.35,29.6,"4,406","630,000,346","21,374,410"
29.85,1101, 99/03/19,0.4,29.85,29.4,29.65,"3,364","357,047,703","12,061,798"
29.3,1101, 99/03/22,-0.55,30.0,29.25,30.0,"3,225","309,729,461","10,530,542"
29.05,1101, 99/03/23,-0.25,29.5,29.05,29.45,"2,790","336,280,181","11,517,725"
29.45,1101, 99/03/24,0.4,29.8,29.35,29.5,"3,846","413,604,520","13,999,109"
29.55,1101, 99/03/25,0.1,29.7,29.25,29.55,"3,259","321,012,957","10,903,360"
29.45,1101, 99/03/26,-0.1,29.65,29.2,29.5,"4,358","435,239,188","14,773,274"
30.0,1101, 99/03/29,0.55,30.0,29.45,29.5,"5,632","593,376,547","19,959,169"
30.05,1101, 99/03/30,0.05,30.2,29.8,30.2,"3,910","392,411,471","13,087,035"
29.95,1101, 99/03/31,-0.1,30.1,29.7,30.1,"3,100","299,211,325","10,006,471"
29.5,1101, 99/02/01,-0.35,30.35,29.45,30.05,"5,314","694,210,941","23,299,500"
29.55,1101, 99/02/02,0.05,30.2,29.3,30.0,"4,075","404,665,537","13,557,228"
29.85,1101, 99/02/03,0.3,30.3,29.45,30.05,"2,134","250,047,015","8,396,596"
29.95,1101, 99/02/04,0.1,30.05,29.6,29.85,"1,492","114,206,799","3,824,236"
28.55,1101, 99/02/05,-1.4,29.2,28.55,29.1,"3,240","365,804,543","12,712,021"
28.45,1101, 99/02/06,-0.1,28.7,27.65,28.6,"1,749","158,425,166","5,607,301"
28.3,1101, 99/02/08,-0.15,28.5,28.1,28.35,"2,081","185,336,351","6,550,837"
